"id","id_session","id_YM","id_GA","created","location","branch","direction","amount","price"
"1898","09f2c8b6c8b350cdeb35ef9ec6e655f4","1612357637831683862","GA1.2.2030046909.1612357637","2021-02-24 17:02:57","Moscow","Выездное обслуживание оборудования","Технологическое оборудование","1","5000"
"1899","09f2c8b6c8b350cdeb35ef9ec6e655f4","1612357637831683862","GA1.2.2030046909.1612357637","2021-02-24 17:03:16","Moscow","Выездное обслуживание оборудования","HoReCa","1","5000"
"1900","09f2c8b6c8b350cdeb35ef9ec6e655f4","1612357637831683862","GA1.2.2030046909.1612357637","2021-02-24 17:03:21","Moscow","Выездное обслуживание оборудования","Сельхозтехника","1","10000"
"1901","09f2c8b6c8b350cdeb35ef9ec6e655f4","1612357637831683862","GA1.2.2030046909.1612357637","2021-02-24 17:03:34","Moscow","Выездное обслуживание оборудования","Оргтехника и ИТ-оборудование","1","5000"
"1902","09f2c8b6c8b350cdeb35ef9ec6e655f4","1612357637831683862","GA1.2.2030046909.1612357637","2021-02-24 17:03:40","Moscow","Выездное обслуживание оборудования","Обслуживание АЗС и нефтегазовой отрасли","1","5000"
"1903","09f2c8b6c8b350cdeb35ef9ec6e655f4","1612357637831683862","GA1.2.2030046909.1612357637","2021-02-24 17:03:50","Moscow","Выездное обслуживание оборудования","Сельхозтехника","1","10000"
"1904","09f2c8b6c8b350cdeb35ef9ec6e655f4","1612357637831683862","GA1.2.2030046909.1612357637","2021-02-24 17:04:07","Moscow","Выездное обслуживание оборудования","Кондиционирование и вентиляция","1","5000"
"1905","09f2c8b6c8b350cdeb35ef9ec6e655f4","1612357637831683862","GA1.2.2030046909.1612357637","2021-02-24 17:04:22","Moscow","Выездное обслуживание оборудования","Постаматы, вендинг, банкоматы","1","5000"
"1906","09f2c8b6c8b350cdeb35ef9ec6e655f4","1612357637831683862","GA1.2.2030046909.1612357637","2021-02-24 17:04:26","Moscow","Выездное обслуживание оборудования","Торговое оборудование","1","5000"
"1907","09f2c8b6c8b350cdeb35ef9ec6e655f4","1612357637831683862","GA1.2.2030046909.1612357637","2021-02-24 17:04:33","Moscow","Здравоохранение и медицина","Обслуживание медицинского оборудования","1","10000"
"1908","09f2c8b6c8b350cdeb35ef9ec6e655f4","1612357637831683862","GA1.2.2030046909.1612357637","2021-02-24 17:04:38","Moscow","Здравоохранение и медицина","Медицинские представители","1","3900"
"1909","09f2c8b6c8b350cdeb35ef9ec6e655f4","1612357637831683862","GA1.2.2030046909.1612357637","2021-02-24 17:04:43","Moscow","Здравоохранение и медицина","Обслуживание медицинских учреждений","1","10000"
"1910","09f2c8b6c8b350cdeb35ef9ec6e655f4","1612357637831683862","GA1.2.2030046909.1612357637","2021-02-24 17:04:49","Moscow","Здравоохранение и медицина","Бригады скорой помощи","1","3700"
"1911","09f2c8b6c8b350cdeb35ef9ec6e655f4","1612357637831683862","GA1.2.2030046909.1612357637","2021-02-24 17:04:57","Moscow","Здравоохранение и медицина","Другое","1","По запросу"
"1912","d4c3e6945232ed5ce36b8e7820870908","1614184536839663504","GA1.2.647156345.1614184537","2021-02-24 19:36:33","Kazan’","Телекоммуникации и ИТ","Обслуживание оборудования связи","2","По запросу"
"1913","4a342093162c8bbd40382eec60702b8c","1614187363722066332","GA1.2.1500626778.1614187363","2021-02-24 20:25:11","New York","Мобильные сотрудники","Клининг","3","7000"
"1914","c095a6db36c3e9707e54d6fc9a2ac475","1614190214277237687","GA1.2.2030556425.1614190215","2021-02-24 21:13:46","Aktobe","Безопасность и видеонаблюдение","Установка и сервис оборудования","15","13500"
"1915","85bdf04dc04d987a1907ab085b54bfb2","1614191421283659112","GA1.2.1251932644.1614191422","2021-02-24 21:31:06","Nizhniy Novgorod","Выездное обслуживание оборудования","Технологическое оборудование","7","6800"
"1916","05649677de91cbc24038b3e594648446","161423009317167144","GA1.2.1042115577.1614230094","2021-02-25 08:19:24","Novosibirsk","Выездное обслуживание оборудования","Торговое оборудование","500","По запросу"
"1917","05649677de91cbc24038b3e594648446","161423009317167144","GA1.2.1042115577.1614230094","2021-02-25 08:19:32","Novosibirsk","Выездное обслуживание оборудования","Торговое оборудование","50","41200"
"1918","b1a89c62ae7a15aad9b619b4d82d2c54","1614234684433343045","GA1.2.534828128.1614234685","2021-02-25 09:32:33","Moscow","Безопасность и видеонаблюдение","Установка и сервис оборудования","15","13500"
"1919","f1e1af48e918f06c19c4d7d968825e99","1614238219388320324","GA1.2.738479396.1614238219","2021-02-25 10:31:00","Krasnodar","Управление недвижимостью, ЖКХ","Обслуживание оборудования","15","30000"
"1920","da14790775ef01a3651be70973d5de1c","161423991932734021","GA1.2.1283840188.1614239919","2021-02-25 11:00:23","Moscow","Мобильные сотрудники","Мерчендайзеры","100000","По запросу"
"1921","da14790775ef01a3651be70973d5de1c","161423991932734021","GA1.2.1283840188.1614239919","2021-02-25 11:00:28","Moscow","Мобильные сотрудники","Мерчендайзеры","100","37700"
"1922","df1b3fc172aa927b7c634b29aca8c390",,"GA1.2.506333730.1614240109","2021-02-25 11:02:28","Vologda","Телекоммуникации и ИТ","Другое","0","По запросу"
"1923","df1b3fc172aa927b7c634b29aca8c390",,"GA1.2.506333730.1614240109","2021-02-25 11:03:06","Vologda","Мобильные сотрудники","Выездной сервис IT","5","5000"
"1924","df1b3fc172aa927b7c634b29aca8c390",,"GA1.2.506333730.1614240109","2021-02-25 11:03:20","Vologda","Мобильные сотрудники","Выездной сервис IT","4","5000"
"1925","df1b3fc172aa927b7c634b29aca8c390",,"GA1.2.506333730.1614240109","2021-02-25 11:03:25","Vologda","Мобильные сотрудники","Выездной сервис IT","5","5000"
"1926","df1b3fc172aa927b7c634b29aca8c390",,"GA1.2.506333730.1614240109","2021-02-25 11:03:28","Vologda","Мобильные сотрудники","Выездной сервис IT","6","5900"
"1927","adff32e2afd3faada26cfb3a3c09bb8c","1614240004325631410","GA1.2.694660346.1614240005","2021-02-25 11:03:44","Yaroslavl","Промышленность, производство, ТЭК","Другое","4","По запросу"
"1928","da14790775ef01a3651be70973d5de1c","161423991932734021","GA1.2.1283840188.1614239919","2021-02-25 11:04:50","Moscow","Мобильные сотрудники","Мерчендайзеры","1000","По запросу"
"1929","82e40715fd45e7141e559c63964e5c39","1605801231888213770","GA1.2.1716019793.1611062405","2021-02-25 12:27:13","Moscow","Выездное обслуживание оборудования","Оргтехника и ИТ-оборудование","1","5000"
"1930","a9127acaa789b55bd7b9b20d6866a098",,,"2021-02-25 13:23:34","Ufa","Выездное обслуживание оборудования","Другое","0","По запросу"
"1931","a9127acaa789b55bd7b9b20d6866a098",,,"2021-02-25 13:23:47","Ufa","Выездное обслуживание оборудования","Технологическое оборудование","10","9500"
"1932","6bc26badc5dcc02d0a2b24a5bab5b04e","1612374172627239264","GA1.2.619734014.1612374173","2021-02-25 13:36:06","Kaliningrad","Безопасность и видеонаблюдение","Установка и сервис оборудования","10","9500"
"1933","e003d61e2b24a55100e8a412e6471c61","161361532683827654","GA1.2.1818880393.1613615332","2021-02-25 15:01:13","Vladivostok","Промышленность, производство, ТЭК","Эксплуатация","1","20000"
"1934","e003d61e2b24a55100e8a412e6471c61","161361532683827654","GA1.2.1818880393.1613615332","2021-02-25 15:01:18","Vladivostok","Промышленность, производство, ТЭК","Обслуживание АЗС","1","5000"
"1935","e003d61e2b24a55100e8a412e6471c61","161361532683827654","GA1.2.1818880393.1613615332","2021-02-25 15:01:23","Vladivostok","Промышленность, производство, ТЭК","Другое","1","По запросу"
"1936","e003d61e2b24a55100e8a412e6471c61","161361532683827654","GA1.2.1818880393.1613615332","2021-02-25 15:01:29","Vladivostok","Промышленность, производство, ТЭК","Сервис оборудования предприятий","1","10000"
"1937","11f216651b668c65861135c9700b2c4a","1614255929941762602","GA1.2.48854857.1614255929","2021-02-25 15:27:23","Srednyaya Akhtuba","Выездное обслуживание оборудования","Оргтехника и ИТ-оборудование","8","7700"
"1938","b875ef9a2e29f4d73e690c1719ce377b","16142576421049140238","GA1.2.1807299754.1614257642","2021-02-25 15:54:32","Stavropol","Безопасность и видеонаблюдение","Обслуживание систем безопасности и видеонаблюдения","4","5000"
"1939","314af22a8b0ee60b9c7b20d37c8db927","1544792334967355948","GA1.2.1713812683.1549898347","2021-02-25 16:51:20","Krasnodar","Управление самозанятыми, ИП и подрядчиками","Агрегатор сервисных услуг B2B","898908","По запросу"
"1940","314af22a8b0ee60b9c7b20d37c8db927","1544792334967355948","GA1.2.1713812683.1549898347","2021-02-25 16:59:20","Krasnodar","Промышленность, производство, ТЭК","Обслуживание гос. объектов","4564","По запросу"
"1941","aa8112e4ce1e5edd7f23b4758c893e5c","1570451500527684089","GA1.2.339778936.1612525004","2021-02-25 17:06:18","Tosno","Мобильные сотрудники","Клининг","10","7000"
"1942","2d087879ebd5905294d301abbbfaf35c","1614262333235758940","GA1.2.241015753.1614262333","2021-02-25 17:30:17","Moscow","Управление недвижимостью, ЖКХ","Другое","5","По запросу"
"1943","2d087879ebd5905294d301abbbfaf35c","1614262333235758940","GA1.2.241015753.1614262333","2021-02-25 17:30:26","Moscow","Управление недвижимостью, ЖКХ","Другое","1","По запросу"
"1944","4cd160a61b3848eb7c5e02f7097e392d","161426481236086721","GA1.2.507240130.1614264812","2021-02-25 17:54:24","Ulyanovsk","Промышленность, производство, ТЭК","Газоснабжение","190","360000"
"1945","505c1d9d7fb2e4d5c2aba2d228522ebe",,"GA1.2.1952407632.1614266275","2021-02-25 18:21:40","Chisinau","Выездное обслуживание оборудования","Торговое оборудование","20","17500"
"1946","c19b9866fcbfe826de537fcf41035b45","1614275900335112075","GA1.2.1839354805.1614275901","2021-02-25 21:07:00","Vilnius","Мобильные сотрудники","Монтажники","3","По запросу"
"1947","b1a89c62ae7a15aad9b619b4d82d2c54","1614234684433343045","GA1.2.534828128.1614234685","2021-02-25 22:53:26","Moscow","Безопасность и видеонаблюдение","Установка и сервис оборудования","10","9500"
"1948","b1a89c62ae7a15aad9b619b4d82d2c54","1614234684433343045","GA1.2.534828128.1614234685","2021-02-25 22:53:33","Moscow","Безопасность и видеонаблюдение","Обслуживание систем безопасности и видеонаблюдения","10","9500"
"1949","db7c8817c9f9aad20ad6f7cd33bd77b1","1614284067333159714","GA1.2.1554678767.1614284072","2021-02-25 23:20:38","St Petersburg","Выездное обслуживание оборудования","Другое","0","По запросу"
"1950","db7c8817c9f9aad20ad6f7cd33bd77b1","1614284067333159714","GA1.2.1554678767.1614284072","2021-02-25 23:21:01","St Petersburg","Выездное обслуживание оборудования","Технологическое оборудование","15","13500"
"1951","db7c8817c9f9aad20ad6f7cd33bd77b1","1614284067333159714","GA1.2.1554678767.1614284072","2021-02-25 23:21:35","St Petersburg","Выездное обслуживание оборудования","Другое","15","По запросу"
"1952","db7c8817c9f9aad20ad6f7cd33bd77b1","1614284067333159714","GA1.2.1554678767.1614284072","2021-02-25 23:21:44","St Petersburg","Выездное обслуживание оборудования","Постаматы, вендинг, банкоматы","15","13500"
"1953","db7c8817c9f9aad20ad6f7cd33bd77b1","1614284067333159714","GA1.2.1554678767.1614284072","2021-02-25 23:21:53","St Petersburg","Выездное обслуживание оборудования","HoReCa","15","13500"
"1954","db7c8817c9f9aad20ad6f7cd33bd77b1","1614284067333159714","GA1.2.1554678767.1614284072","2021-02-25 23:22:02","St Petersburg","Выездное обслуживание оборудования","Торговое оборудование","15","13500"
"1955","db7c8817c9f9aad20ad6f7cd33bd77b1","1614284067333159714","GA1.2.1554678767.1614284072","2021-02-25 23:22:32","St Petersburg","Мобильные сотрудники","Выездной ремонт бытовой техники","15","13500"
"1956","e5890722db1def8cb4a4645484884c36","1614287145855908567","GA1.2.1512848665.1614287146","2021-02-26 00:06:59","Murmansk","Выездное обслуживание оборудования","Торговое оборудование","15","13500"
"1957","379d9ae16be9f526c7deaa288052a4bb","1614310031759753315","GA1.2.527030794.1614310036","2021-02-26 06:29:29","Chelyabinsk","Безопасность и видеонаблюдение","Обслуживание систем безопасности и видеонаблюдения","50","41200"
"1958","8a77c5000e5933ee1f3f4884a08a9c7c","1614314058224710752","GA1.2.37112371.1614314060","2021-02-26 07:39:43","Tomsk","Управление самозанятыми, ИП и подрядчиками","Другое","2","По запросу"
"1959","8a77c5000e5933ee1f3f4884a08a9c7c","1614314058224710752","GA1.2.37112371.1614314060","2021-02-26 07:39:45","Tomsk","Управление самозанятыми, ИП и подрядчиками","Другое","1","По запросу"
"1960","8a77c5000e5933ee1f3f4884a08a9c7c","1614314058224710752","GA1.2.37112371.1614314060","2021-02-26 07:39:48","Tomsk","Мобильные сотрудники","Клининг","1","7000"
"1961","8a77c5000e5933ee1f3f4884a08a9c7c","1614314058224710752","GA1.2.37112371.1614314060","2021-02-26 07:39:55","Tomsk","Мобильные сотрудники","Клининг","10","7000"
"1962","8a77c5000e5933ee1f3f4884a08a9c7c","1614314058224710752","GA1.2.37112371.1614314060","2021-02-26 07:40:22","Tomsk","Промышленность, производство, ТЭК","Обслуживание промышленных объектов","10","20000"
"1963","8a77c5000e5933ee1f3f4884a08a9c7c","1614314058224710752","GA1.2.37112371.1614314060","2021-02-26 07:40:33","Tomsk","Промышленность, производство, ТЭК","Обслуживание промышленных объектов","1","10000"
"1964","93636eeac15507c0e74e109e82e55456",,"GA1.2.1150779286.1614314545","2021-02-26 07:43:16","Shymkent","Управление недвижимостью, ЖКХ","ЖКХ сервис","10","20000"
"1965","93636eeac15507c0e74e109e82e55456",,"GA1.2.1150779286.1614314545","2021-02-26 07:43:26","Shymkent","Управление недвижимостью, ЖКХ","ЖКХ сервис","5","20000"
"1966","3e363a02a782f5978419107eaf5f7087","1614331669164247899","GA1.2.793219261.1614331670","2021-02-26 12:28:48","Moscow","Выездное обслуживание оборудования","Торговое оборудование","1","5000"
"1967","48360c6a080616c5e3a45146160688b2","1614333571593606382","GA1.2.1651913697.1614333573","2021-02-26 13:00:21","Abakan","Выездное обслуживание оборудования","Оргтехника и ИТ-оборудование","10","9500"
"1968","46fb6c0ca313e203b50fd5cecc2f92a5","161433376194504157","GA1.2.858703516.1614333761","2021-02-26 13:03:50","St Petersburg","Управление недвижимостью, ЖКХ","Обслуживание и ремонт БЦ/ТЦ ","200","357000"
"1969","d8f645c8298d80b346e92f7a411632e7","1606976448992973247","GA1.2.1569013332.1614333892","2021-02-26 13:06:45","Omsk","Промышленность, производство, ТЭК","Другое","50","По запросу"
"1970","d8f645c8298d80b346e92f7a411632e7","1606976448992973247","GA1.2.1569013332.1614333892","2021-02-26 13:06:52","Omsk","Промышленность, производство, ТЭК","Обслуживание АЗС","50","41200"
"1971","910cd4c65612b1ee09aab787e3731a9a",,"GA1.2.1663981719.1614334058","2021-02-26 13:08:18","Shymkent","Управление недвижимостью, ЖКХ","ЖКХ сервис","50","97000"
"1972","e7e8f093079906678bd0eefd9bbf8b41","1614336821496010291","GA1.2.1020112656.1614336824","2021-02-26 13:56:20","Moscow","Здравоохранение и медицина","Медицинские представители","50","19200"
"1973","a8f025682be06b70903f98f026e8b53e",,"GA1.2.1789639532.1614338816","2021-02-26 14:27:17","Murmansk","Выездное обслуживание оборудования","Технологическое оборудование","5","5000"
"1974","4207c8cd847e4e9883b53f4a429f0ffb",,"GA1.2.1533506253.1614339189","2021-02-26 14:33:18","St Petersburg","Выездное обслуживание оборудования","Оргтехника и ИТ-оборудование","100","80200"
"1975","fb169add225f76162ed98959aac69b10",,"GA1.2.1497416380.1614340279","2021-02-26 14:51:53","Zelenograd","Управление самозанятыми, ИП и подрядчиками","Управление ИП и самозанятыми","10","По запросу"
"1976","fb169add225f76162ed98959aac69b10",,"GA1.2.1497416380.1614340279","2021-02-26 14:51:59","Zelenograd","Управление самозанятыми, ИП и подрядчиками","Управление ИП и самозанятыми","3","По запросу"
"1977","fb169add225f76162ed98959aac69b10",,"GA1.2.1497416380.1614340279","2021-02-26 14:52:03","Zelenograd","Промышленность, производство, ТЭК","Сервис оборудования предприятий","3","10000"
"1978","fb169add225f76162ed98959aac69b10",,"GA1.2.1497416380.1614340279","2021-02-26 14:52:13","Zelenograd","Телекоммуникации и ИТ","Контроль выездных монтажников","3","5000"
"1979","f93b7597341a28008e14a17a21e546d7",,"GA1.2.1464580363.1614333964","2021-02-26 15:37:30","St Petersburg","Промышленность, производство, ТЭК","Сервис оборудования предприятий","50","98500"
"1980","e211f8bd47b88ee71e37c27b56b5e0a4","1614345367845015055","GA1.2.2045855802.1614345367","2021-02-26 16:18:23","Krasnodar","Телекоммуникации и ИТ","Выездной ИТ-сервис","3","5000"
"1981","47fb0654187ba317e209e0059c9fa63a","1614355048925217154","GA1.2.1169207979.1614354383","2021-02-26 18:58:28","Minsk","Управление самозанятыми, ИП и подрядчиками","Агрегатор сервисных услуг B2B","25","По запросу"
"1982","47fb0654187ba317e209e0059c9fa63a","1614355048925217154","GA1.2.1169207979.1614354383","2021-02-26 19:05:52","Minsk","Выездное обслуживание оборудования","Технологическое оборудование","10","9500"
"1983","47fb0654187ba317e209e0059c9fa63a","1614355048925217154","GA1.2.1169207979.1614354383","2021-02-26 19:06:08","Minsk","Телекоммуникации и ИТ","Контроль выездных монтажников","10","9500"
"1984","47fb0654187ba317e209e0059c9fa63a","1614355048925217154","GA1.2.1169207979.1614354383","2021-02-26 19:06:12","Minsk","Управление самозанятыми, ИП и подрядчиками","Управление подрядчиками","10","По запросу"
"1985","47fb0654187ba317e209e0059c9fa63a","1614355048925217154","GA1.2.1169207979.1614354383","2021-02-26 19:06:17","Minsk","Мобильные сотрудники","Клининг","10","7000"
"1986","47fb0654187ba317e209e0059c9fa63a","1614355048925217154","GA1.2.1169207979.1614354383","2021-02-26 19:06:22","Minsk","Промышленность, производство, ТЭК","Сервис оборудования предприятий","10","20000"
"1987","b01876968913a740f2314d8cb094d2d6","1614358045948800039","GA1.2.2035468731.1614358052","2021-02-26 19:48:00","Ivanovo","Безопасность и видеонаблюдение","Обслуживание систем безопасности и видеонаблюдения","5","5000"
"1988","b01876968913a740f2314d8cb094d2d6","1614358045948800039","GA1.2.2035468731.1614358052","2021-02-26 19:48:03","Ivanovo","Безопасность и видеонаблюдение","Обслуживание систем безопасности и видеонаблюдения","3","5000"
"1989","b01876968913a740f2314d8cb094d2d6","1614358045948800039","GA1.2.2035468731.1614358052","2021-02-26 19:48:04","Ivanovo","Безопасность и видеонаблюдение","Обслуживание систем безопасности и видеонаблюдения","2","5000"
"1990","b01876968913a740f2314d8cb094d2d6","1614358045948800039","GA1.2.2035468731.1614358052","2021-02-26 19:48:06","Ivanovo","Безопасность и видеонаблюдение","Обслуживание систем безопасности и видеонаблюдения","10","9500"
"1991","0a922a6cccdb3e4d335f82f982a6ecf4","1614364164635646552","GA1.2.1148637391.1614364165","2021-02-26 21:29:52","Izhevsk","Выездное обслуживание оборудования","Технологическое оборудование","10","9500"
"1992","0a922a6cccdb3e4d335f82f982a6ecf4","1614364164635646552","GA1.2.1148637391.1614364165","2021-02-26 21:30:04","Izhevsk","Выездное обслуживание оборудования","Торговое оборудование","10","9500"
"1993","c2e00f6af58968286678509dd138629c","1614406033531894595","GA1.2.961391010.1614406033","2021-02-27 09:08:03","Gubkin","Телекоммуникации и ИТ","Контроль выездных монтажников","3","5000"
"1994","673599bdd9b30fefb7e14d326b0838a2","1566098499338002340","GA1.2.1852080692.1614421601","2021-02-27 13:27:57","St Petersburg","Мобильные сотрудники","GPS-мониторинг персонала","100","35700"
"1995","5d74637d57cdd382bd849fbf53b30721","1614422411108205995","GA1.2.809908561.1614422302","2021-02-27 13:43:46","Minsk","Выездное обслуживание оборудования","Другое","10","По запросу"
"1996","edb2d21b3926dc2ed12597050c8cb96a","1614429255940783558","GA1.2.26467656.1614429255","2021-02-27 15:35:01","Zagornovo","Выездное обслуживание оборудования","Технологическое оборудование","5","5000"
"1997","edb2d21b3926dc2ed12597050c8cb96a","1614429255940783558","GA1.2.26467656.1614429255","2021-02-27 15:35:04","Zagornovo","Выездное обслуживание оборудования","Технологическое оборудование","3","5000"
"1998","edb2d21b3926dc2ed12597050c8cb96a","1614429255940783558","GA1.2.26467656.1614429255","2021-02-27 15:35:07","Zagornovo","Выездное обслуживание оборудования","Технологическое оборудование","15","13500"
"1999","edb2d21b3926dc2ed12597050c8cb96a","1614429255940783558","GA1.2.26467656.1614429255","2021-02-27 15:35:14","Zagornovo","Выездное обслуживание оборудования","Технологическое оборудование","5","5000"
"2000","edb2d21b3926dc2ed12597050c8cb96a","1614429255940783558","GA1.2.26467656.1614429255","2021-02-27 15:35:17","Zagornovo","Выездное обслуживание оборудования","Технологическое оборудование","4","5000"
"2001","edb2d21b3926dc2ed12597050c8cb96a","1614429255940783558","GA1.2.26467656.1614429255","2021-02-27 15:35:21","Zagornovo","Выездное обслуживание оборудования","Технологическое оборудование","5","5000"
"2002","edb2d21b3926dc2ed12597050c8cb96a","1614429255940783558","GA1.2.26467656.1614429255","2021-02-27 15:42:33","Zagornovo","Выездное обслуживание оборудования","Технологическое оборудование","6","5900"
"2003","edb2d21b3926dc2ed12597050c8cb96a","1614429255940783558","GA1.2.26467656.1614429255","2021-02-27 15:42:39","Zagornovo","Выездное обслуживание оборудования","Технологическое оборудование","5","5000"
"2004","9a1e7ba782d649b0f002ec0223357be4","1592588018743382972","GA1.2.331443131.1614431407","2021-02-27 16:11:00","Oryol","Выездное обслуживание оборудования","Кондиционирование и вентиляция","1","5000"
"2005","9a1e7ba782d649b0f002ec0223357be4","1592588018743382972","GA1.2.331443131.1614431407","2021-02-27 16:11:03","Oryol","Выездное обслуживание оборудования","Кондиционирование и вентиляция","2","5000"
"2006","0c67ddad19839702938a61eab49ca0d7","1614438032577436266","GA1.2.1495986092.1614438033","2021-02-27 17:59:33","Moscow","Мобильные сотрудники","GPS-мониторинг персонала","50","18200"
"2007","3e300aca6bea3f552b72754cf69f33ff","1614237335748036563","GA1.2.838991419.1614237330","2021-02-27 19:33:01","Moscow","Выездное обслуживание оборудования","Технологическое оборудование","3","5000"
"2008","3e300aca6bea3f552b72754cf69f33ff","1614237335748036563","GA1.2.838991419.1614237330","2021-02-27 19:33:07","Moscow","Выездное обслуживание оборудования","Технологическое оборудование","5","5000"
"2009","607e46d08ffdb43c106a85bddffa56f8","16144450091059876728","GA1.2.1991160479.1614445009","2021-02-27 19:44:47","St Petersburg","Мобильные сотрудники","Аварийные комиссары","0","По запросу"
"2010","fada358f3000238dfaf36dc133e789dd","160824146858318922","GA1.2.106581801.1608241468","2021-02-28 01:08:10","Voronezh","Выездное обслуживание оборудования","Постаматы, вендинг, банкоматы","5","5000"
"2011","fada358f3000238dfaf36dc133e789dd","160824146858318922","GA1.2.106581801.1608241468","2021-02-28 01:08:28","Voronezh","Выездное обслуживание оборудования","Постаматы, вендинг, банкоматы","170","134100"
"2012","21d0e9c224ac6556258792ce904b3399","1613910493519416065","GA1.2.109864033.1613910494","2021-02-28 02:21:57","Vidnoye","Мобильные сотрудники","Экспедиторы","2","3700"
"2013","663d87f6375f6d5157169a8cafd26598","1614521580508995557","GA1.2.1580119002.1614521580","2021-02-28 17:14:16","St Petersburg","Выездное обслуживание оборудования","Другое","7","По запросу"
"2014","663d87f6375f6d5157169a8cafd26598","1614521580508995557","GA1.2.1580119002.1614521580","2021-02-28 17:14:27","St Petersburg","Выездное обслуживание оборудования","Оргтехника и ИТ-оборудование","7","6800"
"2015","7d644c50d4a54f7139dbbc2f64b17d4d","1614537400928198090","GA1.2.2026953399.1614537401","2021-02-28 21:37:14","Makhachkala","Мобильные сотрудники","Выездной сервис IT","5","5000"
"2016","481c0c2b8551867f4c07d3d6f4c89ff4",,,"2021-03-01 08:46:47","Moscow","Телекоммуникации и ИТ","Другое","10","По запросу"
"2017","481c0c2b8551867f4c07d3d6f4c89ff4",,,"2021-03-01 08:46:53","Moscow","Телекоммуникации и ИТ","Выездной ИТ-сервис","10","9500"
"2018","3796cca69cf299f04c737f82d7ce96cd","16145787471036560053","GA1.2.980663530.1614578747","2021-03-01 09:06:58","Trekhgornyy","Выездное обслуживание оборудования","Спецтехника","5","5000"
"2019","d154204e08cca0e7ed7e5d79a0d6861f","1607000235286550884","GA1.2.151475446.1607000235","2021-03-01 10:05:30","Krasnoyarsk","Выездное обслуживание оборудования","Другое","5","По запросу"
"2020","d154204e08cca0e7ed7e5d79a0d6861f","1607000235286550884","GA1.2.151475446.1607000235","2021-03-01 10:06:28","Krasnoyarsk","Управление недвижимостью, ЖКХ","Другое","5","0"
"2021","dbe94dcfd04f4ff11bb43e84637cde28","1614586099340332986",,"2021-03-01 11:08:51","St Petersburg","Управление недвижимостью, ЖКХ","Контроль работы строительных бригад","2","0"
"2022","dbe94dcfd04f4ff11bb43e84637cde28","1614586099340332986",,"2021-03-01 11:08:56","St Petersburg","Управление недвижимостью, ЖКХ","Контроль работы строительных бригад","1","0"
"2023","7153602619b370442f3d8d8e020a940b",,"GA1.2.1582179575.1614589023","2021-03-01 11:57:27","St Petersburg","Управление самозанятыми, ИП и подрядчиками","Агрегатор сервисных услуг B2B","50","0"
"2024","e64f86bac1b5c783c655b7f47600048d","1614589379205447501","GA1.2.264867207.1614589379","2021-03-01 12:03:47","St Petersburg","Промышленность, производство, ТЭК","Обслуживание промышленных объектов","10","20000"
"2025","e64f86bac1b5c783c655b7f47600048d","1614589379205447501","GA1.2.264867207.1614589379","2021-03-01 12:04:05","St Petersburg","Промышленность, производство, ТЭК","Цифровая идентификация оборудования","10","0"
"2026","e64f86bac1b5c783c655b7f47600048d","1614589379205447501","GA1.2.264867207.1614589379","2021-03-01 12:04:09","St Petersburg","Промышленность, производство, ТЭК","Цифровая идентификация оборудования","1","0"
"2027","314af22a8b0ee60b9c7b20d37c8db927","1544792334967355948","GA1.2.1713812683.1549898347","2021-03-01 12:46:51","Krasnodar","Выездное обслуживание оборудования","Торговое оборудование","1","5000"
"2028","314af22a8b0ee60b9c7b20d37c8db927","1544792334967355948","GA1.2.1713812683.1549898347","2021-03-01 12:47:27","Krasnodar","Мобильные сотрудники","Выездной сервис IT","2","5000"
"2029","314af22a8b0ee60b9c7b20d37c8db927","1544792334967355948","GA1.2.1713812683.1549898347","2021-03-01 12:49:12","Krasnodar","Здравоохранение и медицина","Обслуживание медицинского оборудования","1","10000"
"2030","bfd3238084a75d68dac78b743ee5d9fe",,"GA1.2.1661361750.1614592605","2021-03-01 12:57:03","St Petersburg","Управление недвижимостью, ЖКХ","Обслуживание и ремонт БЦ/ТЦ ","30","59000"
"2031","bfd3238084a75d68dac78b743ee5d9fe",,"GA1.2.1661361750.1614592605","2021-03-01 12:57:08","St Petersburg","Управление недвижимостью, ЖКХ","Обслуживание оборудования","30","59500"
"2032","bfd3238084a75d68dac78b743ee5d9fe",,"GA1.2.1661361750.1614592605","2021-03-01 12:57:19","St Petersburg","Управление самозанятыми, ИП и подрядчиками","Управление ИП и самозанятыми","30","0"
"2033","a6e6fe34654d8cc3de0b6e620fdcf68d","1610964609853867450","GA1.2.704156692.1610964609","2021-03-01 12:58:50","St Petersburg","Управление самозанятыми, ИП и подрядчиками","Управление ИП и самозанятыми","30","0"
"2034","314af22a8b0ee60b9c7b20d37c8db927","1544792334967355948","GA1.2.1713812683.1549898347","2021-03-01 13:05:13","Krasnodar","Мобильные сотрудники","Выездной сервис IT","1","5000"
"2035","0bde375b4f339d3d60f2dbd24e2a0a93","16145933097748833","GA1.2.1381169831.1614593311","2021-03-01 13:09:03","Perm","Телекоммуникации и ИТ","Выездной ИТ-сервис","6","5900"
"2036","2d087879ebd5905294d301abbbfaf35c","1614262333235758940","GA1.2.241015753.1614262333","2021-03-01 14:29:49","Moscow","Управление недвижимостью, ЖКХ","Обслуживание и ремонт БЦ/ТЦ ","5","20000"
